,super_opeid,name_x,type_x,tier_x,iclevel_x,region_x,barrons,exp_instr_pc_2013,hbcu,ipeds_enrollment_2013,sticker_price_2013,public,grad_rate_150_p_2013,avgfacsal_2013,sat_avg_2013,scorecard_netprice_2013,scorecard_rej_rate_2013,endowment_pc_2000,exp_instr_2012,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000,k_median_nozero_adjusted,staircase_score,upward_mobility_score,downward_mobility_score,shoots_and_ladders,sticker_price_preds,tech_school,social_eliteness_score,UMS_prediction,rejection_rate_preds,LinReg_Predict_UM_Score,upward_mobility_bucket,um_bucket_level,um_bucket_pred_class,LogReg_Predicted_Class,um_bucket_pred_proba_class1,um_bucket_pred_proba_class2,um_bucket_pred_proba_class3,um_bucket_pred_proba_class4,um_bucket_pred_proba_class5,um_bucket_pred_class_knn,KNN_Predicted_Class,um_bucket_pred_proba_knn_class1,um_bucket_pred_proba_knn_class2,um_bucket_pred_proba_knn_class3,um_bucket_pred_proba_knn_class4,um_bucket_pred_proba_knn_class5,RF_Regressor_Predicted_UM_Score,Predicted_RF_Class,RF_Pred_Class1,RF_Pred_Class2,RF_Pred_Class3,RF_Pred_Class4,RF_Pred_Class5,RF_Regressor_Predicted,bang4buck
503,4731,Daniel Webster College,3,10,1,1,4,18304.936,0,632,15630.0,0,0.535564854,5077.0,,21709.0,0.40079999,,13732892,0.015468608,0.024567787999999997,0.015468608,0.0,57.26141,0.0,6.6390042000000005,0.0,14.522820999999999,0.0,21.576763,51326.62397072278,0.035930189000000015,1.0311820291666667,-0.30683065116666663,0.724351378,15630.0,0,0.95862863,0.8217294279262574,0.40079999,0.903246429061375,Good,4,3,3,0.04605209018307616,0.020517370293987144,0.4958162599693951,0.3186973140762088,0.11891696547733278,3,3,0.0,0.24,0.52,0.2,0.04,0.9785004761353988,4,0.03666666666666667,0.09777777777777778,0.13,0.7011111111111111,0.034444444444444444,0.9726324882440537,0.6597453801450203
504,1669,Danville Area Community College,1,9,2,2,999,1884.7466,0,4035,6375.0,1,0.28742515,5599.0,,6475.0,,,7819732,0.007984032,0.095009983,0.026746508,0.0,36.599422,8.069164299999999,40.057635999999995,2.0172911,7.780980099999999,0.28818443,5.1873198,32706.374085684427,0.01580015999999998,0.47978959883333333,-0.46984653791666664,0.00994306091666669,6375.0,0,0.4415461235,0.8217294279262574,0.30948865320666696,0.5346181074390806,Worst,1,2,2,0.2017247361591069,0.6319683868754469,0.16443456636869203,0.0016288150520855635,0.0002434955446686565,2,2,0.36,0.6,0.04,0.0,0.0,0.505955120476821,1,0.7144444444444444,0.25222222222222224,0.03333333333333333,0.0,0.0,0.5034157512540022,0.7526111354248367
505,3758,Danville Community College,1,9,2,3,999,2948.762,0,4280,4485.0,1,0.227074236,6279.0,,5399.0,,,12880472,0.007034327,0.30669668,0.001406866,0.0,21.47806,37.644341,13.394919,4.1570439,15.935335,3.6951501,3.6951501,32058.823529411766,0.05997447,0.5164553509166667,-0.5977259166666667,-0.08127056575000002,4485.0,0,0.43316097249999996,0.8217294279262574,0.32160174446416767,0.52494958828541,Below Average,2,2,2,0.41572835525274693,0.4900060018480288,0.09230038290252496,0.0015570225251442555,0.0004082374715549684,2,2,0.44,0.56,0.0,0.0,0.0,0.5177316999505689,2,0.1288888888888889,0.8566666666666667,0.014444444444444444,0.0,0.0,0.5177748737593872,1.151516947417317
506,2573,Dartmouth College,2,1,1,1,1,21772.873,0,4276,48108.0,0,0.947037702,13143.0,1455.0,9858.0,0.90219998,,128482726,0.10081341,0.054966725,0.05595267599999999,24.124882,0.0,0.0,3.8789027000000003,0.0,28.003784000000003,43.992432,0.0,77035.68161024703,-0.143013367,1.5038051166666668,-0.27983266833333337,1.2239724483333334,48108.0,0,1.488855115,0.8217294279262574,0.90219998,1.5563652173717908,Best,5,5,5,2.5861177343558287e-05,0.0017774034180880996,0.014979981042167707,0.1769978705591031,0.8062188838032976,5,5,0.0,0.0,0.0,0.2,0.8,1.5215282704785609,5,0.0,0.0,0.0,0.012222222222222223,0.9877777777777778,1.5084876053559586,0.3125894064743217
507,1543,Darton State College,1,9,2,3,999,2544.9753,0,6195,3502.0,1,0.134559535,4595.0,,6281.0,,,16292981,0.009982174,0.33368984,0.0114082,0.0,10.451978,44.350281,42.090396999999996,1.4124292999999999,0.0,0.0,1.6949153000000001,35197.36842105263,0.0004892600000000191,0.5324966305,-0.5349549358333333,-0.002458305333333355,3502.0,0,0.5540501499999999,0.8217294279262574,0.3546922684500021,0.4644260064719281,Below Average,2,2,2,0.3485363899388591,0.4970374720511927,0.15339409775791343,0.0009993554925115976,3.2684759523067494e-05,2,2,0.2,0.76,0.04,0.0,0.0,0.528226166891461,2,0.15666666666666668,0.8411111111111111,0.0022222222222222222,0.0,0.0,0.5162977223150954,1.5205500585379783
508,2249,Davenport University,2,6,1,2,5,2740.9392,0,7356,15072.0,0,0.44280442799999997,6090.0,,17354.0,0.082999997,,31014911,0.02840657,0.07412339,0.049711495999999994,0.0,90.579712,6.521739,0.0,2.6570047999999997,0.24154589999999998,0.0,0.0,30907.054871220604,-0.04042649000000002,0.39236162620833337,-0.5753845833333333,-0.18302295712499994,15072.0,0,0.434096617,0.8217294279262574,0.082999997,0.7224388980008786,Worst,1,3,3,0.09011306541306013,0.07906394041115482,0.747944712535549,0.07736216616114595,0.005516115479090116,3,3,0.08,0.24,0.52,0.12,0.04,0.5433480145054963,3,0.03,0.19777777777777777,0.5455555555555556,0.21333333333333335,0.013333333333333334,0.8107054803885305,0.2603248581530874
509,2918,Davidson College,2,2,1,3,1,17948.527,0,1788,45377.0,0,0.9245689659999999,11706.0,1335.0,9479.0,0.7439,,31128415,0.024419297000000003,0.054198928,0.020250149,31.617646999999998,0.0,0.0,3.6764705,0.0,21.813725,42.892154999999995,0.0,69468.08510638298,-0.29536569500000004,1.2336955858333334,-0.316022195125,0.9176733907083334,45377.0,0,1.5823021600000002,0.8217294279262574,0.7439,1.3852072251667913,Good,4,5,5,0.00011418830734561348,0.005644338402041937,0.027772451653791046,0.30886693243714625,0.6576020891996751,5,5,0.0,0.0,0.08,0.32,0.6,1.2887367398019471,4,0.0,0.0,0.0033333333333333335,0.7066666666666667,0.29,1.275448995414858,0.27187685079078244
510,2919,Davidson County Community College,1,9,2,3,999,4215.4688,0,4073,2127.0,1,0.260683761,5231.0,,6873.0,,2760.835,16478425,0.017402377,0.13285229,0.01188455,0.0,25.842697,36.853931,8.314606699999999,11.685393,6.2921347999999995,0.0,11.011236,30425.531914893618,-0.09600930799999999,0.4355695231666667,-0.5876911329166667,-0.15212160975000005,2127.0,0,0.447863325,0.8217294279262574,0.35094220087916866,0.5007957181198612,Worst,1,1,1,0.4644973811039078,0.4333967795067376,0.10003621042985804,0.0016047511728684138,0.00046487778662812444,2,2,0.48,0.52,0.0,0.0,0.0,0.4461294956203057,1,0.7322222222222222,0.25333333333333335,0.014444444444444444,0.0,0.0,0.4464766693314835,2.04781158047328
511,3811,Davis & Elkins College,2,6,1,3,4,7669.7129,0,874,27492.0,0,0.38144329899999996,5456.0,975.0,15189.0,0.42660001,,5712855,0.031437125,0.029940118999999998,0.011976048000000001,9.5238094,20.952381,17.142857,10.476191,0.0,14.285714000000002,27.619047,0.0,38014.78352692714,-0.04357013000000001,0.5476184229166667,-0.5176878363333333,0.029930586583333474,27492.0,0,0.650662855,0.8217294279262574,0.42660001,0.810318798482641,Below Average,2,3,3,0.047256750324236936,0.2217881309409331,0.5899463473312831,0.1386637634785825,0.002345007924964375,3,3,0.0,0.24,0.68,0.08,0.0,0.6612788802392499,2,0.0044444444444444444,0.72,0.24,0.034444444444444444,0.0011111111111111111,0.6477366492968203,0.19919191870968525
512,21566,Davis Applied Technology College,1,9,2,4,999,1719.2756,0,2769,,1,0.284263959,6917.382126221801,,116.0,,,7531695,0.027777778,0.015432099,0.040123455,0.0,28.756477,44.559585999999996,0.0,0.0,0.0,0.0,26.683939000000002,36456.21181262729,-0.247250055,0.5604862126666666,-0.5984035879166667,-0.03791737525000005,2500.289126666666,1,0.6772070155000001,0.8217294279262574,0.2706881466387523,0.6279409657403778,Below Average,2,2,2,0.3219096774863765,0.5361536511261079,0.11558860756104018,0.015871661309910152,0.010476402516565293,2,1,0.48,0.44,0.08,0.0,0.0,0.5783148324107988,2,0.08333333333333333,0.8511111111111112,0.06555555555555556,0.0,0.0,0.5746092753793061,2.2416855982327744
513,2529,Dawson Community College,1,9,2,4,999,6773.9678,0,372,4696.0,1,0.35172413799999996,4727.0,,5891.0,,,2187304,0.0044543429999999995,0.011135858,0.017817371999999998,0.0,12.307692999999999,0.0,50.0,12.307692999999999,20.0,5.3846154,0.0,30961.53846153846,0.15654131300000002,0.5278465477500001,-0.24697222291666665,0.2808743248333334,4696.0,0,0.3512356035,0.8217294279262574,0.2800621955775008,0.4394290659144677,Below Average,2,2,2,0.39704862486711884,0.5186402204594927,0.08347657810943768,0.0008116613189707196,2.2915244980231606e-05,2,2,0.12,0.84,0.04,0.0,0.0,0.551396423375412,2,0.35777777777777775,0.4577777777777778,0.17666666666666667,0.0077777777777777776,0.0,0.5501287028808673,1.1240343861797275
514,1475,Daytona State College,1,7,1,3,999,3176.9998,0,14865,3306.0,1,0.44931505648051384,6453.0,,5999.0,,,51323587,0.015738963999999998,0.10287908,0.048368521,0.73322052,8.1782293,30.908065999999998,44.726452,6.3733783,3.1020868,0.22560632,5.7529612,29929.221435793726,0.03223059,0.4835298101666667,-0.6908071333333333,-0.20727732316666664,3306.0,0,0.42934824650000003,0.8217294279262574,0.28456104288291784,0.6068127033608335,Worst,1,2,2,0.07920593542533202,0.714961563590947,0.18025626489550334,0.025318956905805955,0.00025727918241173444,2,2,0.04,0.84,0.08,0.04,0.0,0.5184826495082279,1,0.6477777777777778,0.3433333333333333,0.006666666666666667,0.0022222222222222222,0.0,0.590804254110169,1.4625826078846542
515,1792,DePauw University,2,6,1,2,3,15598.316,0,2304,42746.0,0,0.792168675,8900.0,1195.0,19227.0,0.38789999,,35586128,0.013045434,0.060728744,0.022941971000000002,23.122529999999998,0.0,0.19762845,5.13834,0.0,19.960473999999998,51.581028,0.0,63928.96781354052,-0.13278155700000002,1.3075226641666666,-0.3205780423333333,0.9869446218333333,42746.0,0,1.2192749799999998,0.8217294279262574,0.38789999,1.200218207469164,Best,5,4,4,0.0006723831538294894,0.02625312587287198,0.11621294602489758,0.675713383159985,0.181148161788416,4,4,0.0,0.04,0.12,0.64,0.2,1.2685831881436418,5,0.0,0.0022222222222222222,0.016666666666666666,0.3211111111111111,0.66,1.271822669972791,0.30588187530217253
516,3986,DeSales University,2,6,1,1,4,6506.3481,0,2486,32350.0,0,0.703324808,6520.0,1020.0,20017.0,0.242,,19671795,0.009630819,0.011235955,0.016051365,13.268609,34.627831,5.5016179,7.119741,12.621359,12.944983,13.915857,0.0,53752.535496957404,-0.087215929,0.9868933195833334,-0.26233153137500004,0.7245617882083333,32350.0,0,1.030856615,0.8217294279262574,0.242,1.069771073427376,Medium,3,3,3,0.0031413875258135843,0.04596369680590593,0.4634806526672325,0.38877311572221473,0.09864114727883334,3,3,0.0,0.0,0.48,0.32,0.2,1.0006520770375484,3,0.0033333333333333335,0.015555555555555555,0.76,0.16666666666666666,0.05444444444444444,1.003440045447154,0.3050674867336424
517,2144,Dean College,2,8,1,1,999,5274.7012,0,1300,34390.0,0,0.882352941,6102.0,860.0,20623.0,0.31650001,,6777324,0.010152284000000001,0.055837564000000006,0.027556200000000003,8.1447964,22.171946,0.0,34.389140999999995,15.384615,2.2624435000000003,17.647057999999998,0.0,25560.538116591928,-0.31205095,0.6521481256666666,-0.5815731049999999,0.07057502066666665,34390.0,0,0.9308333499999999,0.8217294279262574,0.31650001,0.9436864284036579,Below Average,2,2,2,0.021972978520221793,0.48953069457818804,0.13487777682673235,0.29376928284604253,0.059849267228815325,4,3,0.0,0.16,0.36,0.32,0.16,0.6975822727402541,2,0.03888888888888889,0.7733333333333333,0.13666666666666666,0.03777777777777778,0.013333333333333334,0.7032157844599211,0.18963306940001937
518,3041,Defiance College,2,6,1,2,4,5679.6025,0,892,29916.0,0,0.45575221200000005,5811.0,920.0,19982.0,0.28400001,,5602682,0.005760369,0.048387095,0.031105991,1.8072289000000001,35.542168,0.0,6.626506299999999,10.843374,14.457831,30.722893,0.0,42995.68965517242,0.04928961399999994,0.87160359875,-0.3030334431666667,0.5685701555833333,29916.0,0,0.754296734,0.8217294279262574,0.28400001,0.8941917629516236,Medium,3,3,3,0.014272552405501618,0.15478653226712424,0.5959431883779686,0.22426661244153875,0.010731114507866766,3,3,0.0,0.12,0.6,0.24,0.04,0.8494772004190592,3,0.01,0.04777777777777778,0.9111111111111111,0.03,0.0011111111111111111,0.8607049238615264,0.2913503137952935
519,3563,Del Mar College,1,9,2,3,999,3366.4077,0,10502,3846.0,1,0.097222222,6250.0,,4380.0,,,37411932,0.012479872,0.02002818,0.5286835999999999,2.5817556,22.375216,32.874355,9.122202900000001,12.564544999999999,3.0981066000000004,8.0895004,9.2943201,38225.629791894855,0.18860955000000001,0.7117782720833333,-0.6102622995833333,0.1015159725,3846.0,0,0.4356154915,0.8217294279262574,0.07370675136458368,0.6087091186146154,Medium,3,2,2,0.1306142969113368,0.6475029831609366,0.1892603454620554,0.03177030771007123,0.0008520667556001508,2,2,0.12,0.68,0.2,0.0,0.0,0.7019620845273509,3,0.04888888888888889,0.23333333333333334,0.7122222222222222,0.005555555555555556,0.0,0.6218128859014467,1.8506975353180792
520,7110,Delaware County Community College,1,9,2,1,999,3282.3218,0,13198,8110.0,1,0.136337039,8194.0,,8265.0,,60.184391000000005,35668887,0.029073019,0.11729845,0.010511015,2.5485437,15.291262,21.966019,23.786407,16.747572,8.1310682,9.7087383,1.8203883,37525.35496957404,-0.18912495299999998,0.6781235379166667,-0.5708819941666667,0.10724154374999995,8110.0,0,0.7500017349999999,0.8217294279262574,0.3063045563210418,0.688941570072684,Below Average,2,2,2,0.0332862136048171,0.7028361360067106,0.2594479412974531,0.0021131708116089486,0.0023165382794103294,2,2,0.04,0.56,0.4,0.0,0.0,0.6655392788945065,2,0.013333333333333334,0.8611111111111112,0.12111111111111111,0.0033333333333333335,0.0011111111111111111,0.6669985816823762,0.8361572600698726
521,7053,Delaware Technical Community College - Owens Campus,1,9,2,3,999,4284.6357,0,4429,3530.0,1,0.202380952,6781.0,,3634.0,,,19177908,0.0130852,0.14888048,0.031986043,0.0,26.863752,27.634961999999998,0.0,3.2133677000000005,20.308483,18.380463,3.5989716,31509.43396226415,0.03009936999999996,0.5780441995833333,-0.571205948125,0.006838251458333278,3530.0,1,0.5218554900000001,0.8217294279262574,0.24125267042851273,0.5863339676692535,Below Average,2,2,2,0.2659061498531219,0.6154362710073291,0.11195754701389075,0.004759133277793153,0.001940898847865107,2,2,0.4,0.52,0.08,0.0,0.0,0.5808003880313501,2,0.04,0.9288888888888889,0.028888888888888888,0.0022222222222222222,0.0,0.5887518778320506,1.6375189789896127
522,11727,"Delaware Technical Community College of Dover, DE",1,9,2,3,999,4954.7764,0,3031,3530.0,1,0.154716981,6660.0,,3495.0,,,15239165,0.024004085,0.2083759,0.03115424,0.0,25.482626,20.46332,0.0,5.7915057999999995,30.501929999999998,17.374517,0.38610038,31320.75471698113,-0.04561227999999998,0.65385765875,-0.53447977,0.11937788875,3530.0,1,0.5706970495,0.8217294279262574,0.1986859958805957,0.618974915690816,Below Average,2,2,2,0.2471678116416526,0.5979764791061242,0.14821771632566755,0.004194521643658731,0.002443471282896996,2,2,0.36,0.6,0.04,0.0,0.0,0.6258547605655684,2,0.051111111111111114,0.9022222222222223,0.043333333333333335,0.0033333333333333335,0.0,0.6296503605218113,1.8522879851274787
523,21449,"Delaware Technical Community College of Wilmington, DE",1,9,2,3,999,4693.3887,0,7030,3530.0,1,0.09232365099999999,6679.0,,3871.0,,,33964112,0.033826638,0.22244035,0.041075204,0.0,17.157713,32.062393,1.3864818,9.5320625,20.450607,15.771231,3.6395148999999996,34339.622641509435,-0.17795975700000002,0.6458210583333334,-0.51911917875,0.12670187958333334,3530.0,1,0.767226395,0.8217294279262574,0.18792012035559563,0.6591814530690873,Below Average,2,2,2,0.1642607647868945,0.5962779760864589,0.22881866275494528,0.006920989475763891,0.0037216068959374515,2,2,0.36,0.56,0.08,0.0,0.0,0.6489957220654999,2,0.06111111111111111,0.84,0.08555555555555555,0.013333333333333334,0.0,0.6518985399267856,1.8295214117091596
524,3252,Delaware Valley College Of Science & Agriculture,2,6,1,1,4,6161.9951,0,1807,33826.0,0,0.568421053,7140.0,990.0,21327.0,0.31659999,,12931523,0.0044817929999999995,0.035294119,0.016806724,1.4204545,23.863636,0.0,0.0,5.1136365,67.045456,2.5568182,0.0,47870.182555780935,0.00015566300000000033,1.0555065533333334,-0.30801779504166665,0.7474887582916667,33826.0,0,0.883674415,0.8217294279262574,0.31659999,1.2301136002047546,Good,4,5,5,0.0015913798182815477,0.06378083757943019,0.317759169521228,0.22342909565917865,0.39343951742188155,3,3,0.0,0.08,0.36,0.24,0.32,1.1001923979712271,4,0.0033333333333333335,0.042222222222222223,0.12777777777777777,0.7533333333333333,0.07333333333333333,1.0998196353899157,0.31204001458444197
525,4625,Delgado Community College,1,9,2,3,999,2961.4211,0,18698,3625.0,1,0.100039078,5252.0,,6336.0,,142.52307,57127125,0.029411765,0.39017522,0.057259075,2.5686447999999995,15.943313,38.706821000000005,12.046059,3.9858282,11.603189,7.351638799999999,7.794508500000001,31517.09401709402,0.1779791,0.5104158065,-0.59079741125,-0.08038160475,3625.0,0,0.37325399000000004,0.8217294279262574,0.3142741548625025,0.45115474786853105,Below Average,2,1,2,0.3970087974674089,0.4677941194554587,0.13382982254698036,0.0013136159987616183,5.3644531390542764e-05,2,2,0.48,0.52,0.0,0.0,0.0,0.5264036829718055,2,0.38555555555555554,0.5477777777777778,0.06666666666666667,0.0,0.0,0.5341255467126947,1.408043604137931
526,2251,Delta College,1,9,2,2,999,3805.0769,0,10272,4847.0,1,0.155746509,8440.0,,2625.0,,776.78949,41178798,0.009296859000000001,0.067535795,0.039752085,0.0,50.0,20.0,0.0,0.0,30.0,0.0,0.0,36954.08734602464,-0.19034619000000003,0.5660431376666667,-0.5610691875,0.004973950166666685,4847.0,0,0.6737430445,0.8217294279262574,0.2602603216745839,0.7368380767650254,Below Average,2,2,2,0.08041855497942632,0.716827835897899,0.17551090494253077,0.0041751547831570136,0.023067549396986832,2,2,0.28,0.68,0.04,0.0,0.0,0.5855084029380433,2,0.05444444444444444,0.8522222222222222,0.09,0.0022222222222222222,0.0011111111111111111,0.5885907006890865,1.1678216168076474
527,2403,Delta State University,1,5,1,3,4,4945.7148,0,2638,6562.0,1,0.354297694,5908.0,950.0,12639.0,0.1059,2.487484,22148754,0.005065554,0.28337306,0.002681764,6.0301504,31.490788000000002,6.5326633,0.67001677,10.887773,7.202680099999999,33.500839,3.6850921999999997,45974.32905484248,0.18175578799999995,0.789134325,-0.425147948125,0.363986376875,6562.0,0,0.633349177,0.8217294279262574,0.1059,0.7145091771006886,Medium,3,3,3,0.016692553221495654,0.12017374129012545,0.7162257038445861,0.14605342434061683,0.0008545773031760743,3,3,0.0,0.2,0.8,0.0,0.0,0.7757337480799212,3,0.006666666666666667,0.2877777777777778,0.6666666666666666,0.03888888888888889,0.0,0.7473058202867172,1.2025820252971655
528,3042,Denison University,2,4,1,2,2,14657.806,0,2274,45670.0,0,0.8136752140000001,8414.0,,9498.0,0.54030001,,33044030,0.023244781000000003,0.053605314,0.017077798,27.634195000000002,0.0,0.0,1.9880716,0.0,18.489065,51.888668,0.0,61206.896551724145,-0.17649036200000004,1.0712252645833333,-0.2900901465,0.7811351180833334,45670.0,0,1.376942955,0.8217294279262574,0.54030001,1.2444627343083026,Good,4,4,4,0.0003883795786704127,0.01986164973706743,0.09114406454806609,0.6205376960383471,0.26806821009784904,4,4,0.0,0.04,0.12,0.6,0.24,1.1494794650223268,4,0.0011111111111111111,0.0,0.008888888888888889,0.82,0.17,1.2249933244181794,0.2345577544522298
529,1671,Depaul University,2,6,1,2,3,9178.6426,0,16420,35071.0,0,0.7047353759999999,10392.0,,22442.0,0.40130001,,223722000,0.092393056,0.12118044,0.1249598,11.867612,30.969267,0.1891253,16.312056,0.09456265,13.806147,26.761228999999997,0.0,58829.67607105538,-0.028517026999999986,1.2888454629166666,-0.3967218125,0.8921236504166665,35071.0,0,1.02021943,0.8217294279262574,0.40130001,1.225977382849012,Good,4,4,4,0.00040534509166088026,0.022706723435054605,0.25441633967484084,0.431567792372192,0.2909037994262516,4,4,0.0,0.0,0.04,0.48,0.48,1.2962049189693285,4,0.0011111111111111111,0.0011111111111111111,0.02,0.8288888888888889,0.14888888888888888,1.2898347369682412,0.36749606880803704
530,7120,Des Moines Area Community College,1,9,2,2,999,3130.7534,0,20167,4170.0,1,0.17351598199999999,7057.0,,9499.0,,,76517973,0.029187124,0.034642663,0.017094018,1.2236573999999998,27.396328000000004,18.422842000000003,27.464309999999998,4.1468391,6.662134599999999,0.0,14.683888,38888.88888888889,-0.08005245500000005,0.5777697129166667,-0.4740275645833334,0.10374214833333328,4170.0,0,0.615589612,0.8217294279262574,0.2676850624820839,0.6080597948468563,Below Average,2,2,2,0.07038068002995163,0.662509144515565,0.26392619569175085,0.0023894303313529326,0.0007945494313797125,2,2,0.28,0.64,0.08,0.0,0.0,0.5757149171397752,2,0.04777777777777778,0.9355555555555556,0.016666666666666666,0.0,0.0,0.5756665594979379,1.3855388798960833
531,91,"Devry University, Devry Institute Of Technology And Denver Technical College",3,10,1,2,5,5090.7329,0,48782,17132.0,0,0.44931505648051384,6660.9868,,19157.549,0.24192025,,,0.10066867,0.24918088,0.14139083,0.0,31.270718,0.0,0.0,0.0,68.729279,0.0,0.0,46917.450365726225,0.37416523999999995,0.9485713970833334,-0.39500303258333336,0.5535683645,17132.0,1,0.4638617735,0.8217294279262574,0.24192025,0.9376022982054227,Medium,3,3,3,0.008399268699688538,0.07714033216106511,0.6269264139236649,0.2691293807718501,0.01840460444373155,3,1,0.24,0.24,0.2,0.2,0.12,0.9397603749844765,3,0.011111111111111112,0.07111111111111111,0.7944444444444444,0.11,0.013333333333333334,0.926502195032725,0.5536839814868862
